90.72, 34.56, 3, 2
60.48, 80.64, 3, 2
76.8, 162, 2, 1
160.8, 122.4, 2, 1
723.6, 118.8, 3, 1
758.4, 111.6, 3, 1
697.2, 168, 3, 1
760.8, 164.4, 3, 1
175.2, 278.4, 3, 1
228, 280.8, 3, 1
202.8, 326.4, 3, 1
223.2, 325.2, 3, 1
782.4, 126, 3, 1
813.6, 121.2, 3, 1
794.4, 183.6, 3, 1
804, 181.2, 3, 1
201.6, 225.6, 3, 1
217.2, 222, 3, 1
198, 244.8, 3, 1
232.8, 250.8, 3, 1
258, 272.4, 3, 1
303.6, 280.8, 3, 1
262.8, 314.4, 3, 1
285.6, 312, 3, 1
638.4, 122.4, 3, 1
656.4, 112.8, 3, 1
649.2, 175.2, 3, 1
667.2, 177.6, 3, 1
350.4, 217.2, 3, 1
367.2, 224.4, 3, 1
362.4, 228, 3, 1
565.2, 201.6, 3, 1
582, 202.8, 3, 1
562.8, 244.8, 3, 1
606, 228, 3, 1
631.2, 224.4, 3, 1
654, 216, 3, 1
630, 253.2, 3, 1
654, 244.8, 3, 1
709.2, 58.8, 3, 1
726, 58.8, 3, 1
711.6, 68.4, 3, 1
751.2, 99.6, 3, 1
267.6, 210, 3, 1
308.4, 225.6, 3, 1
242.4, 237.6, 3, 1
303.6, 266.4, 3, 1
674.4, 54, 3, 1
618, 80.4, 3, 1
669.6, 99.6, 3, 1
704.4, 204, 3, 1
759.6, 187.2, 3, 1
688.8, 248.4, 3, 1
736.8, 235.2, 3, 1
849.6, 122.4, 3, 1
874.8, 105.6, 3, 1
843.6, 146.4, 3, 1
907.2, 159.6, 3, 1
342, 138, 3, 1
364.8, 133.2, 3, 1
349.2, 163.2, 3, 1
366, 172.8, 3, 1
488.4, 136.8, 3, 1
507.6, 123.6, 3, 1
489.6, 154.8, 3, 1
504, 183.6, 3, 1
97.2, 280.8, 3, 1
150, 290.4, 3, 1
98.4, 324, 3, 1
148.8, 333.6, 3, 1
573.6, 138, 3, 1
604.8, 120, 3, 1
541.2, 174, 3, 1
602.4, 177.6, 3, 1
500.4, 205.2, 3, 1
508.8, 201.6, 3, 1
474, 243.6, 3, 1
531.6, 254.4, 3, 1
423.6, 212.4, 3, 1
450, 206.4, 3, 1
409.2, 234, 3, 1
448.8, 243.6, 3, 1
318, 285.6, 3, 1
355.2, 272.4, 3, 1
339.6, 334.8, 3, 1
380.4, 334.8, 3, 1
474, 303.6, 3, 1
531.6, 290.4, 3, 1
476.4, 319.2, 3, 1
535.2, 314.4, 3, 1
540, 303.6, 3, 1
576, 283.2, 3, 1
541.2, 310.8, 3, 1
75.6, 220.8, 3, 1
49.2, 247.2, 3, 1
66, 246, 3, 1
764.4, 186, 3, 1
805.2, 187.2, 3, 1
794.4, 231.6, 3, 1
799.2, 231.6, 3, 1
405.6, 121.2, 3, 1
454.8, 117.6, 3, 1
405.6, 157.2, 3, 1
439.2, 174, 3, 1
422.4, 28.8, 3, 1
439.2, 34.8, 3, 1
391.2, 94.8, 3, 1
462, 67.2, 3, 1
547.2, 48, 3, 1
590.4, 48, 3, 1
542.4, 94.8, 3, 1
588, 64.8, 3, 1
930, 58.8, 3, 1
950.4, 32.4, 3, 1
932.4, 62.4, 3, 1
180, 93.6, 3, 1
238.8, 74.4, 3, 1
97.2, 259.2, 3, 1
160.8, 250.8, 3, 1
268.8, 130.8, 3, 1
308.4, 127.2, 3, 1
265.2, 160.8, 3, 1
315.6, 144, 3, 1
180, 105.6, 3, 1
229.2, 123.6, 3, 1
194.4, 178.8, 3, 1
236.4, 159.6, 3, 1
